Ngày;Lần cuối;Mở;Cao;Thấp;KL; Thay đổi
9/2/10;5989.3;6057.8;6074.9;5972.2;1.60;-1.69
8/2/10;6092.0;5989.3;6126.2;5938.0;2.79;1.71
5/2/10;5989.3;6006.4;6040.7;5972.2;2.23;-1.69
4/2/10;6092.0;6006.4;6092.0;6006.4;2.89;1.14
3/2/10;6023.6;6006.4;6040.7;5989.3;2.69;0.29
2/2/10;6006.4;6057.8;6057.8;5972.2;3.05;-0.29
1/2/10;6023.6;5955.1;6040.7;5938.0;2.62;0.29
29/1/10;6006.4;5903.8;6040.7;5903.8;5.14;0.00
28/1/10;6006.4;5989.3;6109.1;5972.2;3.30;-0.85
27/1/10;6057.8;6314.5;6314.5;6040.7;1.67;-3.01
26/1/10;6246.0;6023.6;6246.0;6023.6;3.69;3.99
25/1/10;6006.4;6006.4;6006.4;5938.0;5.59;-0.57
22/1/10;6040.7;5972.2;6040.7;5938.0;3.00;1.15
21/1/10;5972.2;6074.9;6194.7;5955.1;5.92;-2.24
20/1/10;6109.1;6246.0;6246.0;6074.9;1.57;-1.38
19/1/10;6194.7;6160.5;6246.0;6109.1;2.32;0.84
18/1/10;6143.3;6417.1;6417.1;6092.0;3.55;-2.97
15/1/10;6331.6;6417.1;6451.4;6297.4;1.56;-1.60
14/1/10;6434.3;6519.8;6536.9;6331.6;2.76;0.00
13/1/10;6434.3;6331.6;6605.4;6211.8;5.65;1.62
12/1/10;6331.6;6502.7;6502.7;6297.4;4.51;-2.63
11/1/10;6502.7;6605.4;6605.4;6468.5;3.20;-0.52
8/1/10;6536.9;6605.4;6845.0;6485.6;5.94;-0.78
7/1/10;6588.3;6742.3;6776.5;6554.0;5.45;0.00
6/1/10;6588.3;6759.4;6845.0;6588.3;5.29;-2.78
5/1/10;6776.5;6930.5;7067.4;6725.2;7.84;0.00
4/1/10;6776.5;6331.6;6776.5;6297.4;11.24;6.45
31/12/09;6365.8;6314.5;6434.3;6228.9;6.29;0.54
30/12/09;6331.6;6228.9;6331.6;6228.9;2.61;1.65
29/12/09;6228.9;6331.6;6331.6;6211.8;2.42;-0.82
28/12/09;6280.2;6468.5;6502.7;6263.1;6.46;-3.17
25/12/09;6485.6;6382.9;6502.7;6331.6;4.06;1.61
24/12/09;6382.9;6417.1;6417.1;6246.0;4.08;0.00
23/12/09;6382.9;6365.8;6417.1;6331.6;3.19;-0.27
22/12/09;6400.0;6656.7;6656.7;6400.0;4.37;-2.86
21/12/09;6588.3;6502.7;6639.6;6400.0;5.08;2.12
18/12/09;6451.4;6297.4;6536.9;6246.0;6.70;2.17
17/12/09;6314.5;6160.5;6348.7;5989.3;4.44;3.07
16/12/09;6126.2;6314.5;6365.8;6109.1;4.41;-3.24
15/12/09;6331.6;6588.3;6588.3;6314.5;4.85;-0.80
14/12/09;6382.9;5989.3;6382.9;5989.3;6.52;5.96
11/12/09;6023.6;5989.3;6074.9;5920.9;6.38;0.57
10/12/09;5989.3;5920.9;6160.5;5903.8;7.85;0.57
9/12/09;5955.1;5989.3;6006.4;5869.5;5.50;-3.33
8/12/09;6160.5;6331.6;6365.8;6143.3;4.34;-2.70
7/12/09;6331.6;6400.0;6400.0;6297.4;4.33;0.00
4/12/09;6331.6;6400.0;6417.1;6263.1;3.94;0.00
3/12/09;6331.6;6246.0;6468.5;6246.0;11.10;-0.54
2/12/09;6365.8;7084.5;7101.6;6263.1;11.75;-4.37
1/12/09;6656.7;6639.6;6656.7;6502.7;3.94;5.71
30/11/09;6297.4;6023.6;6297.4;6006.4;5.77;3.66
27/11/09;6074.9;5476.0;6228.9;5441.7;13.59;5.34
26/11/09;5766.9;6006.4;6160.5;5766.9;8.49;-6.39
25/11/09;6160.5;6536.9;6588.3;6143.3;10.40;-5.51
24/11/09;6519.8;6708.1;6845.0;6519.8;3.23;-2.06
23/11/09;6656.7;6845.0;6845.0;6639.6;3.38;-2.51
20/11/09;6827.8;6930.5;6930.5;6810.7;2.96;-0.75
19/11/09;6879.2;6845.0;6913.4;6845.0;4.49;0.00
18/11/09;6879.2;6930.5;6930.5;6776.5;4.75;0.00
17/11/09;6879.2;7050.3;7050.3;6845.0;3.34;-0.57
16/11/09;6918.5;7070.4;7070.4;6884.8;5.13;-0.73
13/11/09;6969.1;7070.4;7070.4;6935.4;5.56;-0.96
12/11/09;7036.6;7036.6;7154.8;7002.9;5.83;0.00
11/11/09;7036.6;6969.1;7087.3;6935.4;7.15;1.95
10/11/09;6901.7;7087.3;7171.6;6834.2;7.65;-1.45
9/11/09;7002.9;7002.9;7306.6;6952.3;7.21;-3.04
6/11/09;7222.3;7441.6;7576.6;7188.5;5.98;-0.93
5/11/09;7289.8;7256.0;7340.4;7188.5;7.51;0.93
4/11/09;7222.3;7087.3;7340.4;7087.3;9.52;0.94
3/11/09;7154.8;7256.0;7340.4;7002.9;12.16;-1.39
2/11/09;7256.0;7677.9;7677.9;7171.6;14.43;-4.87
30/10/09;7627.3;7762.2;7846.6;7542.9;8.90;0.89
29/10/09;7559.8;7728.5;7728.5;7424.8;15.32;-2.82
28/10/09;7779.1;7796.0;7914.1;7677.9;8.05;-1.07
27/10/09;7863.5;7846.6;7964.7;7593.5;13.86;-1.06
26/10/09;7947.9;8268.5;8302.2;7947.9;16.96;-3.48
23/10/09;8234.7;8251.6;8606.0;8150.4;36.96;1.03
22/10/09;8150.4;8268.5;8403.5;8015.4;25.53;-0.41
21/10/09;8184.1;7796.0;8268.5;7711.6;15.29;4.30
20/10/09;7846.6;7914.1;7931.0;7762.2;6.70;0.22
19/10/09;7829.7;7846.6;7931.0;7762.2;6.75;-0.22
16/10/09;7846.6;8150.4;8150.4;7779.1;7.85;-3.12
15/10/09;8099.7;8082.9;8319.1;7998.5;21.04;2.56
14/10/09;7897.2;7542.9;8099.7;7492.3;10.90;4.23
13/10/09;7576.6;7762.2;7762.2;7559.8;4.70;-1.75
12/10/09;7711.6;7711.6;7846.6;7610.4;6.04;1.56
9/10/09;7593.5;7593.5;7728.5;7509.1;6.64;1.12
8/10/09;7509.1;7542.9;7593.5;7441.6;3.04;0.00
7/10/09;7509.1;7526.0;7559.8;7441.6;3.83;0.91
6/10/09;7441.6;7509.1;7526.0;7424.8;4.33;-0.23
5/10/09;7458.5;7424.8;7593.5;7357.3;5.32;-1.34
2/10/09;7559.8;7644.1;7644.1;7205.4;10.26;-2.18
1/10/09;7728.5;7829.7;7846.6;7694.8;7.42;-1.29
30/9/09;7829.7;7931.0;7931.0;7812.9;4.82;-0.85
29/9/09;7897.2;8066.0;8099.7;7880.4;6.13;-1.06
28/9/09;7981.6;8099.7;8268.5;7931.0;7.59;1.07
25/9/09;7897.2;7728.5;8015.4;7728.5;9.37;1.30
24/9/09;7796.0;7846.6;7897.2;7779.1;4.51;-0.43
23/9/09;7829.7;7897.2;8099.7;7796.0;7.58;0.43
22/9/09;7796.0;7897.2;7897.2;7745.4;8.06;-0.64
21/9/09;7846.6;7964.7;7964.7;7829.7;6.93;-1.48
18/9/09;7964.7;8082.9;8082.9;7914.1;7.26;-1.05
17/9/09;8049.1;8302.2;8369.7;7964.7;9.80;-1.85
16/9/09;8201.0;7846.6;8302.2;7846.6;20.30;4.74
15/9/09;7829.7;7796.0;7846.6;7745.4;6.74;0.87
14/9/09;7762.2;7846.6;7846.6;7728.5;6.03;0.22
11/9/09;7745.4;7762.2;7846.6;7728.5;4.66;-0.22
10/9/09;7762.2;7812.9;7812.9;7677.9;6.24;0.00
9/9/09;7762.2;7914.1;7914.1;7762.2;3.84;-1.08
8/9/09;7846.6;7779.1;7931.0;7762.2;4.33;0.87
7/9/09;7779.1;7931.0;7931.0;7677.9;6.49;-1.07
4/9/09;7863.5;7964.7;7981.6;7812.9;8.68;-1.06
3/9/09;7947.9;8015.4;8015.4;7931.0;5.76;-1.26
1/9/09;8049.1;8099.7;8133.5;7998.5;8.62;-0.83
31/8/09;8116.6;8049.1;8184.1;7981.6;12.08;1.69
28/8/09;7981.6;7829.7;7998.5;7829.7;13.97;1.28
27/8/09;7880.4;7931.0;7981.6;7762.2;10.91;-1.27
26/8/09;7981.6;8015.4;8049.1;7964.7;6.10;-0.63
25/8/09;8032.2;8082.9;8133.5;7981.6;8.75;-0.83
24/8/09;8099.7;8116.6;8251.6;8066.0;9.92;1.05
21/8/09;8015.4;8015.4;8268.5;7964.7;13.69;0.85
20/8/09;7947.9;8015.4;8099.7;7914.1;8.46;0.00
19/8/09;7947.9;7981.6;7998.5;7914.1;5.60;0.64
18/8/09;7897.2;7863.5;7964.7;7779.1;6.16;-0.64
17/8/09;7947.9;8049.1;8066.0;7931.0;5.94;-1.26
14/8/09;8049.1;8201.0;8201.0;8015.4;7.35;0.00
13/8/09;8049.1;8099.7;8268.5;8015.4;11.05;1.49
12/8/09;7931.0;7897.2;8066.0;7846.6;8.71;0.21
11/8/09;7914.1;7931.0;7964.7;7880.4;7.37;-0.21
10/8/09;7931.0;7880.4;7998.5;7880.4;8.09;0.64
7/8/09;7880.4;7914.1;7914.1;7846.6;5.00;-0.21
6/8/09;7897.2;7796.0;8015.4;7627.3;9.86;-0.43
5/8/09;7931.0;7981.6;8015.4;7846.6;9.04;-0.42
4/8/09;7964.7;7981.6;8099.7;7914.1;8.39;1.29
3/8/09;7863.5;8082.9;8099.7;7796.0;6.22;-1.06
31/7/09;7947.9;7931.0;7998.5;7762.2;10.19;3.52
30/7/09;7677.9;7812.9;7812.9;7610.4;9.97;-1.73
29/7/09;7812.9;7863.5;8184.1;7762.2;11.39;-2.32
28/7/09;7998.5;8386.6;8437.2;7981.6;10.48;-5.01
27/7/09;8420.4;8589.1;8606.0;8116.6;25.79;4.18
24/7/09;8082.9;7846.6;8082.9;7846.6;7.66;5.27
23/7/09;7677.9;7424.8;7846.6;7222.3;13.01;5.08
22/7/09;7306.6;7475.4;7475.4;7289.8;6.71;-0.69
21/7/09;7357.3;7306.6;7492.3;7256.0;6.97;1.40
20/7/09;7256.0;7593.5;7593.5;7205.4;10.01;-4.66
17/7/09;7610.4;7796.0;7846.6;7593.5;6.63;-1.31
16/7/09;7711.6;7931.0;8015.4;7677.9;6.46;0.66
15/7/09;7661.0;7677.9;7762.2;7593.5;7.12;0.89
14/7/09;7593.5;7762.2;7880.4;7475.4;10.83;-0.44
13/7/09;7627.3;7897.2;7897.2;7610.4;9.91;-3.62
10/7/09;7914.1;8082.9;8099.7;7762.2;9.40;-1.47
9/7/09;8032.2;8184.1;8201.0;7998.5;6.81;-1.45
8/7/09;8150.4;8234.7;8234.7;8032.2;7.27;-0.62
7/7/09;8201.0;8437.2;8437.2;8133.5;8.69;-1.62
6/7/09;8336.0;8082.9;8369.7;7931.0;10.77;3.78
3/7/09;8032.2;7931.0;8082.9;7677.9;9.44;-1.04
2/7/09;8116.6;7931.0;8167.2;7829.7;14.86;3.22
1/7/09;7863.5;8099.7;8234.7;7846.6;18.41;-4.90
30/6/09;8268.5;8774.7;8859.1;8099.7;17.92;-1.21
29/6/09;8369.7;8606.0;8606.0;8268.5;8.71;0.20
26/6/09;8352.9;8437.2;8859.1;8234.7;12.39;1.44
25/6/09;8234.7;8589.1;8589.1;8116.6;17.39;1.67
24/6/09;8099.7;7340.4;8099.7;7340.4;9.75;7.38
23/6/09;7542.9;7542.9;7762.2;7542.9;23.19;-6.09
22/6/09;8032.2;8606.0;8690.3;8032.2;21.24;-6.11
19/6/09;8555.3;8859.1;9027.8;8454.1;16.91;-1.55
18/6/09;8690.3;8606.0;8774.7;8420.4;17.84;1.98
17/6/09;8521.6;7931.0;8774.7;7931.0;29.62;0.60
16/6/09;8471.0;8926.6;8943.5;8471.0;18.33;-6.17
15/6/09;9027.8;9584.7;9702.8;9027.8;33.48;-5.81
12/6/09;9584.7;9787.2;9955.9;9399.1;33.75;0.35
11/6/09;9550.9;8943.5;9550.9;8926.6;28.55;5.60
10/6/09;9044.7;9824.7;9824.7;8563.4;43.23;-2.15
9/6/09;9243.9;9243.9;9243.9;8812.4;50.88;6.91
8/6/09;8646.4;8646.4;8646.4;8646.4;12.87;6.98
5/6/09;8082.1;8065.6;8082.1;7883.0;33.08;6.80
4/6/09;7567.7;7385.1;7783.4;7302.1;24.58;2.47
3/6/09;7385.1;7318.7;7501.3;7235.8;10.23;-1.55
2/6/09;7501.3;7634.1;7750.2;7484.7;22.36;1.80
1/6/09;7368.5;7385.1;7385.1;7169.4;13.52;3.50
29/5/09;7119.6;7003.4;7186.0;6937.0;12.33;1.66
28/5/09;7003.4;7053.2;7136.2;6953.6;12.54;-3.21
27/5/09;7235.8;7468.1;7534.5;7186.0;13.38;-1.58
26/5/09;7351.9;7717.0;7717.0;7302.1;12.81;-1.77
25/5/09;7484.7;7069.8;7534.5;7069.8;20.50;4.88
22/5/09;7136.2;7069.8;7219.2;6970.2;16.47;-1.83
21/5/09;7269.0;7169.4;7434.9;7152.8;20.35;-2.23
20/5/09;7434.9;7551.1;7617.5;7368.5;20.18;-1.97
19/5/09;7584.3;7717.0;7800.0;7468.1;21.08;3.39
18/5/09;7335.3;7468.1;7667.3;7235.8;19.31;1.38
15/5/09;7235.8;7053.2;7235.8;7020.0;17.57;4.81
14/5/09;6903.8;6571.9;6970.2;6538.7;16.52;-0.95
13/5/09;6970.2;7136.2;7219.2;6903.8;20.93;-2.55
12/5/09;7152.8;7219.2;7235.8;6903.8;17.84;0.00
11/5/09;7152.8;7302.1;7600.9;7103.0;19.72;-1.60
8/5/09;7269.0;7468.1;7468.1;6837.5;19.04;-1.57
7/5/09;7385.1;7418.3;7418.3;7086.4;38.37;8.54
6/5/09;6804.3;7136.2;7302.1;6704.7;34.67;-2.15
5/5/09;6953.6;6953.6;6953.6;6953.6;9.33;6.89
4/5/09;6505.5;6505.5;6505.5;6505.5;1.36;5.95
29/4/09;6140.4;6007.7;6223.4;5941.3;12.11;2.21
28/4/09;6007.7;5808.5;6057.5;5808.5;9.55;2.84
27/4/09;5841.7;5808.5;6040.9;5808.5;8.16;-0.28
24/4/09;5858.3;5941.3;6140.4;5742.1;11.70;-3.29
23/4/09;6057.5;6472.4;6472.4;5974.5;9.94;-2.41
22/4/09;6206.8;5891.5;6206.8;5841.7;22.58;6.86
21/4/09;5808.5;5808.5;6638.3;5808.5;16.78;-6.92
20/4/09;6240.0;6273.2;6472.4;6240.0;5.39;-5.29
17/4/09;6588.5;7136.2;7302.1;6555.3;21.56;-5.92
16/4/09;7003.4;7053.2;7318.7;6903.8;23.76;2.68
15/4/09;6820.9;6920.4;7152.8;6737.9;34.65;-1.91
14/4/09;6953.6;6953.6;6953.6;6654.9;31.97;6.89
13/4/09;6505.5;6505.5;6505.5;6505.5;3.22;6.81
10/4/09;6090.7;6090.7;6090.7;5974.5;8.50;6.38
9/4/09;5725.5;5709.0;5841.7;5576.2;15.93;3.91
8/4/09;5509.8;5609.4;5891.5;5476.6;25.56;-3.49
7/4/09;5709.0;5642.6;5709.0;5393.6;15.54;5.52
3/4/09;5410.2;5227.7;5410.2;5094.9;21.39;6.89
2/4/09;5061.7;5061.7;5144.7;4995.3;10.36;1.67
1/4/09;4978.7;4978.7;5011.9;4796.2;7.64;2.74
31/3/09;4846.0;4729.8;4846.0;4663.4;6.70;0.69
30/3/09;4812.8;4895.8;4928.9;4713.2;8.25;-2.68
27/3/09;4945.5;5045.1;5111.5;4895.8;13.37;-1.65
26/3/09;5028.5;5011.9;5128.1;4995.3;8.38;1.68
25/3/09;4945.5;4812.8;5061.7;4812.8;11.72;-0.33
24/3/09;4962.1;4895.8;4962.1;4862.6;14.16;7.17
23/3/09;4630.2;4746.4;4763.0;4580.4;6.84;-2.45
20/3/09;4746.4;4646.8;4912.4;4630.2;7.85;-0.69
19/3/09;4779.6;5244.3;5244.3;4580.4;15.81;-3.03
18/3/09;4928.9;4729.8;4928.9;4729.8;10.38;5.32
17/3/09;4680.0;4480.9;4696.6;4480.9;12.20;5.54
16/3/09;4434.4;4386.2;4450.5;4354.1;4.84;1.47
13/3/09;4370.1;4305.9;4498.7;4305.9;3.54;1.49
12/3/09;4305.9;4450.5;4482.6;4289.8;6.81;-3.25
11/3/09;4450.5;4498.7;4514.7;4338.0;9.36;4.14
10/3/09;4273.7;4177.3;4321.9;4129.1;6.21;2.70
9/3/09;4161.3;4064.9;4177.3;4032.7;5.17;1.97
6/3/09;4080.9;4016.7;4080.9;3936.3;5.08;0.79
5/3/09;4048.8;4016.7;4097.0;3984.5;5.56;3.70
4/3/09;3904.2;3823.9;3920.3;3823.9;2.36;1.25
3/3/09;3856.0;3936.3;3952.4;3839.9;4.98;-4.00
2/3/09;4016.7;4016.7;4080.9;3888.1;2.67;-0.79
27/2/09;4048.8;4016.7;4097.0;3856.0;4.84;2.02
26/2/09;3968.5;3936.3;4097.0;3759.6;8.00;2.07
25/2/09;3888.1;3679.3;3888.1;3647.1;5.89;5.67
24/2/09;3679.3;3759.6;3759.6;3615.0;5.08;-1.29
23/2/09;3727.5;3888.1;3888.1;3711.4;4.53;-5.30
20/2/09;3936.3;3936.3;4016.7;3872.1;2.51;-0.41
19/2/09;3952.4;3856.0;4000.6;3856.0;4.56;1.65
18/2/09;3888.1;3984.5;4016.7;3856.0;4.28;-3.97
17/2/09;4048.8;4145.2;4145.2;4016.7;4.07;-1.94
16/2/09;4129.1;4161.3;4209.5;4113.1;1.66;-1.15
13/2/09;4177.3;4209.5;4225.5;4145.2;1.97;-0.76
12/2/09;4209.5;4193.4;4241.6;4177.3;1.37;0.38
11/2/09;4193.4;4225.5;4257.7;4129.1;1.64;-1.51
10/2/09;4257.7;4386.2;4386.2;4241.6;1.80;-2.57
9/2/09;4370.1;4466.5;4466.5;4257.7;2.30;3.42
6/2/09;4225.5;4177.3;4257.7;4097.0;3.06;1.94
5/2/09;4145.2;4321.9;4338.0;4113.1;2.80;-4.44
4/2/09;4338.0;4354.1;4402.3;4273.7;2.15;-0.37
3/2/09;4354.1;4466.5;4498.7;4305.9;3.74;-2.52
2/2/09;4466.5;4546.9;4546.9;4466.5;2.10;-1.77
23/1/09;4546.9;4514.7;4562.9;4498.7;1.12;0.36
22/1/09;4530.8;4514.7;4530.8;4498.7;580.42K;0.71
21/1/09;4498.7;4482.6;4514.7;4466.5;1.48;0.36
20/1/09;4482.6;4498.7;4530.8;4482.6;1.67;-0.36
19/1/09;4498.7;4546.9;4546.9;4498.7;1.68;-0.35
16/1/09;4514.7;4530.8;4530.8;4498.7;1.45;0.36
15/1/09;4498.7;4530.8;4530.8;4482.6;1.55;-0.71
14/1/09;4530.8;4530.8;4562.9;4514.7;2.40;-0.35
13/1/09;4546.9;4579.0;4579.0;4514.7;2.58;-0.70
12/1/09;4579.0;4595.1;4595.1;4546.9;1.87;-0.35
9/1/09;4595.1;4562.9;4611.1;4562.9;1.79;0.00
8/1/09;4595.1;4659.3;4659.3;4546.9;2.52;-1.38
7/1/09;4659.3;4659.3;4723.6;4611.1;4.86;1.40
6/1/09;4595.1;4498.7;4643.3;4498.7;3.21;2.51
5/1/09;4482.6;4498.7;4498.7;4466.5;2.41;0.36
2/1/09;4466.5;4498.7;4530.8;4466.5;1.24;-0.36
31/12/08;4482.6;4498.7;4546.9;4466.5;3.02;-0.36
30/12/08;4498.7;4450.5;4562.9;4418.3;2.41;1.08
29/12/08;4450.5;4498.7;4498.7;4418.3;2.17;-0.72
26/12/08;4482.6;4498.7;4514.7;4434.4;3.42;0.00
25/12/08;4482.6;4514.7;4530.8;4466.5;3.48;-1.06
24/12/08;4530.8;4498.7;4579.0;4450.5;3.20;-1.40
23/12/08;4595.1;4707.5;4707.5;4579.0;3.59;-2.05
22/12/08;4691.5;4723.6;4820.0;4659.3;2.91;-0.34
19/12/08;4707.5;4755.7;4755.7;4643.3;4.33;-0.68
18/12/08;4739.7;4723.6;4755.7;4659.3;4.04;0.34
17/12/08;4723.6;4659.3;4739.7;4579.0;5.08;1.38
16/12/08;4659.3;4980.7;4980.7;4611.1;4.33;-6.15
15/12/08;4964.6;4820.0;4980.7;4787.9;8.25;5.10
12/12/08;4723.6;4498.7;4771.8;4498.7;6.62;3.89
11/12/08;4546.9;4466.5;4579.0;4466.5;4.20;0.71
10/12/08;4514.7;4579.0;4643.3;4482.6;3.41;-3.77
9/12/08;4691.5;4579.0;4755.7;4514.7;4.54;3.18
8/12/08;4546.9;4836.1;4836.1;4498.7;5.87;-5.35
5/12/08;4803.9;4964.6;5061.0;4771.8;4.80;-3.55
4/12/08;4980.7;5061.0;5061.0;4820.0;7.44;3.82
3/12/08;4797.6;4879.9;4915.1;4750.5;6.72;-0.24
2/12/08;4809.3;4797.6;4844.6;4738.8;4.89;-2.15
1/12/08;4915.1;5162.1;5173.8;4821.1;5.01;-2.57
28/11/08;5044.5;4715.3;5044.5;4644.7;10.76;6.98
27/11/08;4715.3;4879.9;4903.4;4656.5;5.56;-0.99
26/11/08;4762.3;5079.8;5079.8;4762.3;7.94;-5.81
25/11/08;5056.3;5173.8;5232.6;5021.0;4.97;0.47
24/11/08;5032.7;5173.8;5209.1;4985.7;4.36;-0.23
21/11/08;5044.5;4938.7;5056.3;4891.6;5.79;0.00
20/11/08;5044.5;5115.0;5115.0;4973.9;6.79;-4.03
19/11/08;5256.2;5291.4;5397.3;5185.6;7.98;0.23
18/11/08;5244.4;5232.6;5314.9;4997.5;14.74;5.94
17/11/08;4950.4;4997.5;5044.5;4903.4;3.72;-1.64
14/11/08;5032.7;5056.3;5115.0;4997.5;5.69;2.88
13/11/08;4891.6;4738.8;5009.2;4703.5;6.54;1.46
12/11/08;4821.1;4499.7;4876.5;4433.2;9.33;3.57
11/11/08;4654.8;4732.4;4854.3;4599.4;7.29;-4.55
10/11/08;4876.5;5053.8;5053.8;4688.1;7.32;2.80
7/11/08;4743.5;4832.2;4909.7;4721.3;7.14;-5.93
6/11/08;5042.7;4987.3;5364.1;4920.8;10.87;-4.01
5/11/08;5253.3;5253.3;5253.3;4909.7;10.54;5.33
4/11/08;4987.3;4843.2;5098.2;4654.8;5.92;3.93
3/11/08;4798.9;4931.9;5042.7;4610.5;4.58;-2.48
31/10/08;4920.8;4765.7;4931.9;4743.5;5.67;4.23
30/10/08;4721.3;4699.2;4721.3;4433.2;7.08;6.23
29/10/08;4444.3;4444.3;4444.3;4266.9;7.31;2.56
28/10/08;4333.4;4078.5;4377.8;3956.6;6.16;2.89
27/10/08;4211.5;4433.2;4433.2;4189.4;7.23;-6.40
24/10/08;4499.7;4433.2;4654.8;4433.2;3.41;-1.93
23/10/08;4588.3;4721.3;4721.3;4577.3;4.17;-6.12
22/10/08;4887.6;4987.3;4987.3;4821.1;2.21;-3.92
21/10/08;5087.1;5153.6;5153.6;4954.1;7.05;5.52
20/10/08;4821.1;4920.8;4987.3;4721.3;2.15;-1.80
17/10/08;4909.7;4854.3;5098.2;4854.3;2.73;1.14
16/10/08;4854.3;4876.5;5042.7;4776.7;4.85;-5.81
15/10/08;5153.6;5220.1;5220.1;4876.5;7.88;5.44
14/10/08;4887.6;4887.6;4887.6;4887.6;236.40K;6.78
13/10/08;4577.3;4455.3;4710.3;4377.8;2.56;1.47
10/10/08;4510.8;4544.0;4821.1;4499.7;6.14;-8.33
9/10/08;4920.8;4654.8;5076.0;4455.3;5.20;3.25
8/10/08;4765.7;4732.4;4987.3;4732.4;7.78;-6.32
7/10/08;5087.1;5087.1;5253.3;5087.1;4.36;-6.14
6/10/08;5419.6;5541.5;5774.2;5397.4;5.57;-7.03
3/10/08;5829.6;5874.0;5874.0;5707.7;2.87;-0.94
2/10/08;5885.0;5763.1;6040.2;5707.7;4.50;2.71
1/10/08;5729.9;5663.4;5984.8;5541.5;5.54;1.37
30/9/08;5652.3;5652.3;5652.3;5652.3;469.42K;-5.56
29/9/08;5984.8;6261.9;6372.7;5951.5;4.53;-3.91
26/9/08;6228.6;6261.9;6372.7;5984.8;6.88;2.93
25/9/08;6051.3;5763.1;6095.6;5630.1;5.02;3.61
24/9/08;5840.7;5929.4;5929.4;5674.5;3.50;-1.50
23/9/08;5929.4;6206.4;6239.7;5441.7;13.59;1.52
22/9/08;5840.7;5840.7;5840.7;5840.7;1.52;4.15
19/9/08;5608.0;4987.3;5608.0;4987.3;3.59;6.98
18/9/08;5242.2;5264.4;5375.2;5242.2;2.64;-5.59
17/9/08;5552.6;5874.0;6095.6;5552.6;8.15;-8.58
16/9/08;6073.5;6660.8;6660.8;5796.4;7.72;-4.70
15/9/08;6372.7;5563.6;6383.8;5563.6;7.82;7.28
12/9/08;5940.5;6372.7;6372.7;5940.5;6.91;-5.96
11/9/08;6317.3;6705.2;6705.2;5940.5;13.55;1.09
10/9/08;6249.3;6292.2;6506.8;6113.5;8.71;-1.02
9/9/08;6313.7;6220.7;6578.3;6006.2;8.26;-2.00
8/9/08;6442.4;6707.0;6707.0;6356.6;12.40;-4.86
5/9/08;6771.3;7064.5;7143.1;6771.3;17.69;-5.30
4/9/08;7150.3;7522.1;7522.1;6935.8;18.92;1.63
3/9/08;7035.9;7035.9;7035.9;7035.9;542.65K;2.93
1/9/08;6835.7;6299.4;7050.2;6292.2;19.22;0.00
29/8/08;6835.7;6299.4;7050.2;6292.2;19.22;1.59
28/8/08;6728.4;7007.3;7007.3;6728.4;9.48;-3.49
27/8/08;6971.5;7400.5;7400.5;6442.4;28.05;0.72
26/8/08;6921.5;6921.5;6921.5;6921.5;2.35;6.26
25/8/08;6513.9;6220.7;6513.9;6220.7;5.64;5.93
22/8/08;6149.2;6006.2;6285.1;5634.4;9.96;1.29
21/8/08;6070.6;5541.5;6070.6;5505.7;16.88;9.13
20/8/08;5562.9;5398.5;5863.2;5384.2;17.87;-5.12
19/8/08;5863.2;5970.5;5970.5;5398.5;24.16;4.46
18/8/08;5613.0;5613.0;5613.0;5434.2;12.46;6.95
15/8/08;5248.3;5248.3;5248.3;5248.3;1.16;3.67
14/8/08;5062.4;5062.4;5062.4;4926.5;6.62;2.76
13/8/08;4926.5;4926.5;4926.5;4604.8;13.90;3.76
12/8/08;4747.8;4747.8;4747.8;4576.2;16.40;3.91
11/8/08;4569.0;4569.0;4569.0;4569.0;1.09;3.06
8/8/08;4433.2;4361.7;4433.2;4261.6;9.50;5.08
7/8/08;4218.7;4297.3;4297.3;4140.0;7.70;-0.34
6/8/08;4233.0;3918.4;4233.0;3918.4;11.69;3.86
5/8/08;4075.7;4075.7;4075.7;4075.7;1.25;-3.72
4/8/08;4233.0;4240.1;4361.7;4233.0;4.01;-3.27
1/8/08;4376.0;4397.4;4483.2;4333.1;7.85;-2.70
31/7/08;4497.5;4576.2;4647.7;4397.4;8.64;-0.48
30/7/08;4519.0;4561.9;4561.9;4254.4;16.57;2.93
29/7/08;4390.3;4390.3;4390.3;4368.8;2.47;-0.16
28/7/08;4397.4;4090.0;4411.7;4090.0;16.76;3.88
25/7/08;4233.0;4233.0;4397.4;4233.0;6.57;-1.82
24/7/08;4311.6;4311.6;4576.2;4311.6;16.88;-3.98
23/7/08;4490.4;4490.4;4490.4;4490.4;832.30K;-3.98
22/7/08;4676.3;4676.3;4676.3;4676.3;27.05K;-1.95
21/7/08;4769.2;4933.7;5155.4;4769.2;6.93;-0.45
18/7/08;4790.7;5098.2;5098.2;4726.3;22.48;-2.33
17/7/08;4905.1;4905.1;4905.1;4905.1;1.04;3.00
16/7/08;4762.1;4762.1;4762.1;4404.6;22.78;3.90
15/7/08;4583.3;4583.3;4583.3;4583.3;660.43K;3.89
14/7/08;4411.7;4411.7;4411.7;4411.7;1.91;3.87
11/7/08;4247.3;4247.3;4247.3;4247.3;3.99;3.85
10/7/08;4090.0;4075.7;4090.0;4061.4;6.60;3.06
9/7/08;3968.4;3968.4;3968.4;3818.3;10.56;2.02
8/7/08;3889.8;3861.2;4032.8;3739.6;10.13;0.74
